ArtistName,KeySignatureConfidence,TimeSignatureConfidence,Year,Popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
6118,0.71,1.0,0.0,4.0,0.368,0.199,8.0,-15.257,1.0,0.0287,0.831,0.0,0.23,0.185,106.87,156929.0,3.0
5743,0.0,0.0,2005.0,24.0,0.137,0.608,10.0,-6.804,0.0,0.035,0.487,0.946,0.0947,0.167,155.626,446387.0,3.0
10636,0.25,0.666,2007.0,1.0,0.448,0.622,9.0,-4.281,1.0,0.0351,0.45,0.0,0.148,0.445,128.114,179307.0,4.0
13481,0.432,0.0,2004.0,32.0,0.726,0.771,3.0,-7.547,1.0,0.033,0.0794,1.82e-06,0.09,0.698,121.904,204600.0,3.0
7848,0.232,0.707,1997.0,24.0,0.527,0.875,10.0,-7.351,0.0,0.0596,0.497,0.0,0.687,0.869,183.421,383093.0,3.0
3759,0.529,0.812,0.0,1.0,0.439,0.142,0.0,-15.371,1.0,0.036,0.941,0.00303,0.129,0.131,123.219,306040.0,4.0
7998,0.608,0.365,2002.0,47.0,0.508,0.318,8.0,-9.911,1.0,0.0365,0.759,0.0,0.184,0.141,122.04,288640.0,4.0
2859,0.594,0.971,2008.0,72.0,0.699,0.91,4.0,-4.405,0.0,0.036,0.217,2.66e-06,0.146,0.792,97.971,239920.0,4.0
11675,0.851,0.731,0.0,12.0,0.627,0.937,4.0,-5.446,0.0,0.149,0.0416,0.0,0.251,0.532,85.996,230787.0,4.0
179,0.099,0.0,0.0,0.0,0.261,0.954,10.0,-4.938,0.0,0.0769,6.99e-05,0.0144,0.606,0.824,167.08,193813.0,4.0
6487,0.632,1.0,2006.0,1.0,0.38,0.126,11.0,-19.008,1.0,0.0394,0.864,0.0694,0.141,0.216,119.502,195453.0,3.0
13834,0.733,0.791,0.0,6.0,0.55,0.8,11.0,-7.936,1.0,0.043,0.0223,0.00322,0.165,0.492,97.861,256998.0,4.0
11164,0.155,0.495,2009.0,13.0,0.498,0.836,0.0,-7.826,0.0,0.0711,0.209,0.000213,0.337,0.326,119.997,301200.0,4.0
764,0.27,0.23,0.0,9.0,0.397,0.812,4.0,-13.147,0.0,0.12,0.00214,0.000327,0.0709,0.375,159.112,73733.0,4.0
8839,0.296,0.442,0.0,13.0,0.626,0.847,0.0,-5.123,1.0,0.0659,0.0968,0.0,0.333,0.864,88.94,202373.0,4.0
11266,0.665,0.286,1990.0,43.0,0.242,0.261,3.0,-7.895,1.0,0.0335,0.97,0.000253,0.1,0.386,203.913,190653.0,4.0
11033,0.059,0.551,1992.0,15.0,0.636,0.211,11.0,-22.137,1.0,0.9,0.641,0.0,0.123,0.617,85.898,36107.0,4.0
7665,0.96,0.0,0.0,2.0,0.593,0.157,2.0,-12.139,1.0,0.0402,0.914,0.0,0.115,0.325,129.081,161667.0,4.0
3841,0.032,0.706,2005.0,37.0,0.502,0.569,0.0,-5.655,1.0,0.0264,0.21,0.0,0.276,0.245,96.534,262400.0,4.0
12074,0.622,1.0,0.0,3.0,0.683,0.736,9.0,-8.589,1.0,0.0369,0.00666,0.798,0.111,0.961,127.158,190307.0,4.0
8004,0.594,0.731,0.0,10.0,0.657,0.747,9.0,-6.28,0.0,0.203,0.254,5.15e-05,0.537,0.53,84.784,263827.0,4.0
7144,0.75,0.0,0.0,6.0,0.625,0.731,7.0,-11.171,1.0,0.04,0.0446,0.00167,0.0652,0.832,134.825,298573.0,4.0
2537,0.773,0.752,1993.0,10.0,0.302,0.847,5.0,-9.351,0.0,0.151,1.27e-05,0.942,0.0575,0.201,106.276,192773.0,4.0
6940,0.171,0.888,0.0,12.0,0.879,0.898,1.0,-11.321,1.0,0.401,0.558,0.0164,0.113,0.715,161.318,272893.0,4.0
13452,0.152,1.0,0.0,0.0,0.693,0.641,8.0,-8.34,0.0,0.0443,0.00329,0.102,0.095,0.611,126.985,402827.0,4.0
6164,0.828,0.285,0.0,14.0,0.633,0.526,4.0,-8.677,1.0,0.0428,0.0125,0.0393,0.46,0.502,78.243,164293.0,4.0
12995,0.503,0.0,1981.0,50.0,0.827,0.928,7.0,-7.266,1.0,0.133,0.332,0.0,0.0576,0.261,115.023,373293.0,4.0
9072,0.583,1.0,1996.0,36.0,0.526,0.876,9.0,-6.747,1.0,0.0416,0.0309,0.000136,0.286,0.697,119.327,334933.0,4.0
2190,0.669,0.0,2009.0,13.0,0.687,0.608,1.0,-8.132,1.0,0.0334,0.629,0.0,0.183,0.853,129.017,144933.0,3.0
9912,0.078,0.562,2006.0,3.0,0.67,0.675,5.0,-7.226,1.0,0.0385,0.01,0.000222,0.051,0.576,123.963,411039.0,4.0
6237,0.696,0.935,1987.0,47.0,0.642,0.798,4.0,-11.138,1.0,0.0372,0.144,0.000101,0.0815,0.921,90.6,239800.0,4.0
288,0.15,1.0,0.0,37.0,0.636,0.68,6.0,-5.585,0.0,0.25,0.00919,0.0,0.205,0.221,95.077,247987.0,4.0
7312,0.016,1.0,2005.0,23.0,0.571,0.701,4.0,-4.251,0.0,0.306,0.0337,0.0,0.127,0.641,89.955,271067.0,4.0
14058,0.826,0.011,1995.0,39.0,0.536,0.246,4.0,-14.114,1.0,0.0475,0.79,0.00802,0.318,0.31,136.415,351240.0,4.0
1829,0.764,0.461,0.0,39.0,0.784,0.406,0.0,-10.199,1.0,0.152,0.206,0.0,0.0731,0.763,81.995,227867.0,4.0
13536,0.362,0.347,0.0,7.0,0.699,0.457,11.0,-11.131,0.0,0.0432,0.548,0.0,0.0853,0.977,121.355,158933.0,4.0
13999,0.322,0.648,2008.0,0.0,0.495,0.891,4.0,-7.702,0.0,0.0585,0.000217,0.0595,0.12,0.251,120.053,552176.0,4.0
5801,0.635,0.949,0.0,54.0,0.435,0.489,7.0,-7.519,1.0,0.0301,0.555,0.000246,0.107,0.178,169.861,244227.0,4.0
9684,0.885,0.568,1989.0,21.0,0.838,0.686,2.0,-7.66,1.0,0.297,0.884,0.0,0.384,0.922,126.929,139507.0,3.0
7603,0.156,1.0,1968.0,14.0,0.608,0.566,5.0,-7.646,1.0,0.0432,0.546,1.79e-05,0.125,0.611,123.648,233507.0,4.0
14187,0.89,0.0,1996.0,9.0,0.783,0.665,2.0,-12.546,1.0,0.0454,0.894,0.619,0.0895,0.93,95.998,92000.0,4.0
8714,0.117,0.272,1999.0,2.0,0.711,0.793,11.0,-8.034,0.0,0.204,0.291,0.0,0.29,0.909,93.669,213067.0,4.0
1281,0.167,0.759,1993.0,36.0,0.525,0.728,9.0,-7.758,1.0,0.0381,0.0141,0.000211,0.695,0.405,152.022,370467.0,4.0
31,0.034,1.0,1996.0,2.0,0.504,0.839,6.0,-10.075,0.0,0.0355,0.000283,0.000399,0.106,0.546,103.991,209973.0,4.0
5019,1.0,0.719,2006.0,6.0,0.527,0.159,2.0,-12.399,1.0,0.0438,0.771,0.000264,0.15,0.0961,138.217,186307.0,4.0
7044,0.387,0.733,0.0,0.0,0.686,0.296,7.0,-16.422,1.0,0.958,0.929,0.0,0.111,0.564,144.436,546120.0,3.0
832,0.594,0.0,2008.0,8.0,0.657,0.31,2.0,-9.494,1.0,0.245,0.205,0.0,0.109,0.272,105.782,180720.0,4.0
11164,0.86,1.0,1998.0,6.0,0.452,0.877,10.0,-7.237,1.0,0.0373,0.00081,0.465,0.0755,0.324,135.01,336533.0,4.0
10860,0.651,0.326,0.0,0.0,0.511,0.336,9.0,-6.426,1.0,0.0403,0.924,2.6e-05,0.144,0.816,99.32,162613.0,4.0
4532,0.611,0.645,1967.0,9.0,0.486,0.106,0.0,-15.971,0.0,0.0443,0.687,2.74e-06,0.102,0.152,115.451,245867.0,3.0
1733,0.682,0.0,2009.0,1.0,0.558,0.837,9.0,-7.065,0.0,0.0343,4.36e-06,0.642,0.285,0.913,147.982,161373.0,4.0
8197,0.499,0.58,0.0,49.0,0.621,0.652,11.0,-8.649,0.0,0.0326,0.567,4.48e-05,0.594,0.553,93.137,317027.0,4.0
13909,0.485,1.0,2009.0,20.0,0.81,0.745,0.0,-6.101,1.0,0.054,0.174,0.0,0.369,0.963,104.967,215333.0,4.0
13691,0.659,0.694,0.0,16.0,0.644,0.831,9.0,-5.774,1.0,0.0345,0.151,0.0,0.169,0.968,128.143,210093.0,4.0
11814,0.758,0.076,1996.0,20.0,0.579,0.478,4.0,-10.914,0.0,0.043,0.091,0.881,0.0862,0.181,169.749,210560.0,4.0
4910,0.773,0.1,0.0,1.0,0.516,0.268,10.0,-17.45,0.0,0.0746,0.504,0.0,0.243,0.857,115.69,225240.0,4.0
8214,0.216,0.491,0.0,0.0,0.405,0.267,7.0,-14.976,0.0,0.0404,0.892,0.0,0.129,0.331,77.859,210347.0,4.0
13303,0.282,0.0,0.0,0.0,0.81,0.874,5.0,-12.984,0.0,0.0518,0.0251,0.115,0.461,0.846,128.569,348160.0,4.0
5797,0.721,0.839,0.0,35.0,0.559,0.616,7.0,-11.305,1.0,0.034,0.000888,0.0002,0.542,0.456,106.211,239000.0,4.0
12053,0.46,0.026,1992.0,24.0,0.374,0.859,0.0,-5.899,1.0,0.0339,0.00123,1.48e-06,0.0744,0.926,136.246,179920.0,4.0
616,0.038,1.0,0.0,3.0,0.205,0.312,3.0,-9.893,1.0,0.0326,0.555,0.634,0.165,0.0263,70.329,545853.0,4.0
13612,0.396,0.628,1968.0,25.0,0.248,0.579,2.0,-6.673,0.0,0.0459,0.321,0.9,0.124,0.18,92.057,283392.0,4.0
2916,0.569,1.0,0.0,5.0,0.764,0.676,11.0,-6.001,0.0,0.0523,0.00028,0.0728,0.12,0.632,117.982,254400.0,4.0
9860,0.564,0.677,2003.0,13.0,0.6,0.266,8.0,-15.342,1.0,0.763,0.947,0.0,0.686,0.37,63.012,61827.0,4.0
4175,0.393,0.359,0.0,2.0,0.509,0.913,9.0,-6.31,1.0,0.0413,0.00243,0.00989,0.0852,0.483,80.952,190133.0,4.0
13809,0.07,0.692,0.0,7.0,0.709,0.85,9.0,-8.132,0.0,0.0374,0.279,0.00031,0.751,0.823,127.414,277133.0,4.0
5063,0.086,0.428,1999.0,9.0,0.79,0.354,0.0,-8.695,1.0,0.0367,0.0919,0.082,0.0977,0.49,90.954,207067.0,4.0
40,0.519,0.835,2005.0,30.0,0.357,0.969,7.0,-3.647,1.0,0.213,0.00211,0.0,0.0514,0.383,167.924,152467.0,4.0
9132,0.053,0.731,0.0,3.0,0.653,0.826,1.0,-4.019,0.0,0.332,0.349,0.0,0.451,0.421,89.729,242840.0,4.0
13060,0.609,0.0,0.0,12.0,0.647,0.93,5.0,-3.808,1.0,0.0621,0.1,0.0,0.0785,0.402,95.149,161253.0,4.0
11907,0.574,0.0,2005.0,12.0,0.326,0.129,4.0,-12.806,0.0,0.0271,0.889,0.241,0.257,0.201,107.035,87680.0,3.0
13948,0.602,0.0,0.0,2.0,0.233,0.329,7.0,-7.644,1.0,0.0284,0.915,1.08e-06,0.138,0.291,88.582,183107.0,4.0
3906,0.603,0.23,1970.0,35.0,0.527,0.293,4.0,-13.96,0.0,0.0337,0.641,0.000187,0.0831,0.182,117.939,205667.0,4.0
3690,0.765,0.964,1994.0,19.0,0.696,0.32,8.0,-9.124,1.0,0.0471,0.761,0.0,0.104,0.693,130.432,154133.0,4.0
7180,0.0,0.695,1949.0,33.0,0.411,0.273,7.0,-14.814,0.0,0.0506,0.97,0.448,0.349,0.678,174.876,202400.0,4.0
7973,0.487,0.787,0.0,7.0,0.398,0.803,4.0,-15.388,1.0,0.936,0.822,2.22e-06,0.807,0.294,176.385,137827.0,4.0
13123,0.488,0.188,1994.0,10.0,0.293,0.877,9.0,-6.469,1.0,0.0707,0.0813,0.0437,0.0917,0.584,69.219,312893.0,4.0
3740,0.541,0.584,1975.0,42.0,0.379,0.143,1.0,-13.555,1.0,0.0466,0.829,0.16,0.11,0.296,81.458,715533.0,3.0
2255,0.479,0.941,0.0,0.0,0.33,0.698,11.0,-4.144,0.0,0.0328,0.0802,5.73e-05,0.319,0.375,146.071,268627.0,4.0
6569,0.0,1.0,2007.0,0.0,0.682,0.737,1.0,-7.043,1.0,0.107,0.00722,0.836,0.0613,0.474,159.982,199320.0,4.0
9744,0.346,0.278,1977.0,9.0,0.216,0.946,1.0,-10.019,0.0,0.204,0.000647,0.604,0.036,0.398,187.354,199280.0,4.0
7783,0.302,0.258,0.0,29.0,0.227,0.978,9.0,-5.609,1.0,0.379,0.034,0.00988,0.143,0.344,152.02,165307.0,4.0
6852,0.054,0.985,0.0,14.0,0.484,0.943,7.0,-3.754,0.0,0.121,0.448,0.951,0.664,0.611,110.472,136443.0,5.0
83,0.856,1.0,1990.0,37.0,0.568,0.912,11.0,-12.186,0.0,0.0569,0.0031,0.405,0.688,0.239,121.427,221067.0,4.0
10375,0.398,0.0,1973.0,27.0,0.617,0.625,10.0,-14.28,1.0,0.0464,0.00268,0.517,0.0307,0.963,148.276,243960.0,4.0
4777,0.451,0.293,0.0,3.0,0.417,0.205,9.0,-14.301,1.0,0.0384,0.872,0.0,0.138,0.49,137.373,198133.0,3.0
9318,0.104,0.881,1966.0,22.0,0.775,0.396,9.0,-12.712,1.0,0.0342,0.182,0.0066,0.0301,0.632,117.172,146333.0,4.0
5318,0.15,0.895,2008.0,13.0,0.476,0.76,9.0,-6.641,1.0,0.104,0.0995,0.0274,0.337,0.507,153.765,108533.0,4.0
14365,0.023,0.558,0.0,0.0,0.67,0.864,10.0,-7.515,0.0,0.0352,0.0282,0.91,0.237,0.674,119.859,242373.0,4.0
3782,0.077,0.895,0.0,0.0,0.261,0.196,3.0,-15.165,1.0,0.0409,0.994,4.75e-05,0.0572,0.0718,84.638,192933.0,4.0
12020,0.984,0.861,0.0,0.0,0.571,0.12,9.0,-17.513,1.0,0.0497,0.986,0.841,0.137,0.234,73.017,194613.0,3.0
5186,0.029,0.889,0.0,13.0,0.664,0.251,7.0,-19.461,1.0,0.0462,0.646,0.000121,0.165,0.621,109.051,400067.0,4.0
12442,0.577,0.417,0.0,0.0,0.567,0.586,10.0,-10.024,1.0,0.0239,0.319,2.09e-05,0.116,0.499,98.615,260733.0,4.0
2546,0.045,0.0,1975.0,49.0,0.717,0.785,9.0,-11.767,1.0,0.0915,0.0696,4.59e-05,0.153,0.949,101.357,200867.0,4.0
9887,0.248,0.512,1997.0,2.0,0.773,0.54,9.0,-10.381,0.0,0.182,0.34,0.113,0.243,0.838,139.053,243827.0,4.0
13888,0.378,0.0,2003.0,1.0,0.453,0.91,0.0,-5.229,1.0,0.0942,0.0913,0.0,0.517,0.773,86.325,149747.0,4.0
1482,0.031,0.0,0.0,1.0,0.692,0.503,10.0,-11.126,0.0,0.0289,0.0032,0.643,0.0486,0.36,90.014,277333.0,4.0
4922,0.055,0.0,2005.0,24.0,0.528,0.924,9.0,-7.13,0.0,0.0329,0.00181,1.19e-05,0.143,0.448,135.014,300187.0,4.0
13384,0.534,0.003,2004.0,0.0,0.613,0.818,8.0,-6.246,0.0,0.0472,0.236,0.00889,0.104,0.961,159.98,213373.0,4.0
4894,0.731,1.0,0.0,34.0,0.859,0.665,2.0,-10.268,0.0,0.0818,0.3,0.00318,0.0649,0.947,116.909,227933.0,4.0
12187,0.265,0.633,1958.0,61.0,0.671,0.742,5.0,-9.912,1.0,0.0441,0.121,0.679,0.0601,0.897,89.748,135240.0,4.0
736,0.577,0.625,2007.0,22.0,0.506,0.567,9.0,-7.264,0.0,0.03,0.695,2.49e-06,0.107,0.401,81.989,226080.0,4.0
3441,0.186,0.0,0.0,0.0,0.712,0.95,8.0,-4.909,1.0,0.266,0.00274,0.303,0.107,0.139,143.014,506867.0,4.0
715,0.919,0.609,1997.0,0.0,0.517,0.393,9.0,-8.985,1.0,0.0436,0.2,0.748,0.119,0.3,100.882,228200.0,3.0
2402,0.393,0.953,2003.0,6.0,0.35,0.878,6.0,-7.395,0.0,0.0685,0.000157,2.47e-05,0.343,0.584,186.114,206307.0,4.0
11115,0.429,0.565,0.0,28.0,0.755,0.787,7.0,-8.378,1.0,0.0417,0.555,0.0,0.0826,0.804,98.842,219133.0,4.0
4761,0.859,0.0,0.0,2.0,0.487,0.125,2.0,-23.794,1.0,0.0561,0.948,0.0228,0.692,0.295,117.715,294547.0,4.0
12388,0.528,0.0,0.0,0.0,0.493,0.928,9.0,-3.013,1.0,0.0537,0.00445,0.000377,0.342,0.562,85.131,250467.0,4.0
934,0.477,0.628,0.0,0.0,0.436,0.26,9.0,-9.915,0.0,0.0309,0.87,0.329,0.0888,0.0359,170.083,368107.0,4.0
3638,0.465,0.729,1967.0,36.0,0.243,0.234,6.0,-11.577,0.0,0.0427,0.845,0.0,0.0733,0.215,74.896,233733.0,4.0
9657,0.465,1.0,0.0,0.0,0.718,0.909,2.0,-7.456,1.0,0.0492,0.00171,0.786,0.666,0.604,124.999,466080.0,4.0
11160,0.0,1.0,0.0,1.0,0.432,0.478,0.0,-10.914,1.0,0.0361,0.00819,0.0527,0.331,0.074,120.01,427000.0,3.0
8605,0.363,0.781,2008.0,30.0,0.637,0.976,8.0,-3.066,0.0,0.0801,0.0135,0.0,0.58,0.587,94.996,227427.0,4.0
4534,0.676,0.0,0.0,8.0,0.443,0.866,4.0,-4.211,0.0,0.0442,0.502,9.93e-06,0.0457,0.941,186.93,131160.0,4.0
14308,0.342,0.597,2005.0,15.0,0.479,0.521,4.0,-8.524,0.0,0.0589,0.702,0.0,0.119,0.438,169.919,181400.0,4.0
7346,0.524,0.814,2001.0,4.0,0.424,0.624,2.0,-10.574,1.0,0.113,0.9,0.933,0.604,0.701,187.645,201338.0,4.0
658,0.449,1.0,0.0,9.0,0.66,0.798,1.0,-6.844,0.0,0.0479,0.417,0.0,0.74,0.457,103.736,221853.0,4.0
8792,0.128,1.0,0.0,7.0,0.716,0.75,6.0,-6.756,0.0,0.0737,0.00758,0.0,0.0843,0.536,128.018,237720.0,4.0
13032,1.0,0.0,0.0,65.0,0.321,0.474,5.0,-9.383,1.0,0.0348,0.743,0.0,0.204,0.804,121.199,162093.0,4.0
7499,0.829,0.318,0.0,34.0,0.492,0.218,7.0,-8.29,1.0,0.0351,0.291,0.0,0.0374,0.801,164.755,197453.0,3.0
2733,0.269,0.759,2001.0,11.0,0.53,0.0555,7.0,-19.822,1.0,0.0413,0.884,2.21e-06,0.109,0.0789,99.973,339893.0,4.0
12571,0.573,0.0,1963.0,44.0,0.7,0.322,7.0,-14.241,1.0,0.0774,0.864,0.0,0.123,0.847,143.505,172200.0,4.0
11979,0.947,0.615,2009.0,27.0,0.334,0.992,0.0,-3.185,1.0,0.111,1.24e-05,0.000209,0.0895,0.696,188.995,130987.0,4.0
1690,0.467,0.0,1988.0,5.0,0.727,0.509,10.0,-11.379,0.0,0.0456,0.0901,0.139,0.155,0.859,115.161,310240.0,4.0
8752,1.0,0.381,0.0,5.0,0.665,0.467,0.0,-9.324,0.0,0.0543,0.948,0.887,0.146,0.391,144.018,240000.0,4.0
7598,0.633,0.26,2001.0,3.0,0.402,0.401,5.0,-10.743,1.0,0.0345,0.323,0.0,0.0723,0.459,142.618,270520.0,4.0
28,0.481,0.939,0.0,0.0,0.722,0.512,1.0,-14.826,1.0,0.19,0.311,0.00161,0.0793,0.707,132.207,201347.0,4.0
6716,0.283,0.856,1999.0,9.0,0.716,0.394,2.0,-16.089,0.0,0.0329,0.0789,0.000841,0.0844,0.717,83.936,182147.0,4.0
13738,0.257,0.62,0.0,3.0,0.341,0.961,9.0,-7.301,0.0,0.0604,0.0759,0.121,0.0728,0.424,94.283,160467.0,4.0
11754,0.102,1.0,0.0,0.0,0.424,0.56,9.0,-14.055,1.0,0.0597,0.845,0.0,0.457,0.258,112.804,151040.0,4.0
10715,0.438,0.966,0.0,38.0,0.42,0.511,11.0,-15.902,0.0,0.0552,0.108,0.142,0.981,0.463,94.707,372973.0,4.0
6897,0.209,1.0,2008.0,0.0,0.851,0.527,9.0,-10.394,1.0,0.0881,0.00244,0.875,0.103,0.0375,120.009,420330.0,4.0
11233,0.273,0.0,1999.0,13.0,0.16,0.991,3.0,-5.483,0.0,0.334,2.08e-06,0.654,0.394,0.285,183.103,135920.0,4.0
763,0.46,0.278,1995.0,48.0,0.614,0.233,5.0,-18.964,0.0,0.0568,0.827,0.198,0.13,0.448,126.256,576173.0,4.0
12218,0.821,0.232,1996.0,14.0,0.476,0.516,2.0,-10.045,1.0,0.0301,0.0782,0.738,0.236,0.469,146.139,192360.0,4.0
6989,0.551,0.321,1998.0,16.0,0.555,0.488,5.0,-11.348,1.0,0.0412,0.661,4.45e-06,0.409,0.769,124.669,194933.0,4.0
1693,0.239,0.662,2008.0,29.0,0.355,0.593,8.0,-7.073,1.0,0.0756,0.197,5.58e-05,0.114,0.143,140.713,261960.0,4.0
1972,0.011,0.0,0.0,1.0,0.536,0.979,7.0,-6.127,1.0,0.104,0.00162,0.876,0.148,0.776,140.037,224613.0,4.0
4582,0.191,0.0,1981.0,21.0,0.797,0.614,1.0,-11.675,1.0,0.0964,0.487,0.951,0.138,0.864,131.139,219187.0,4.0
7433,0.509,0.483,0.0,16.0,0.571,0.24,5.0,-10.723,1.0,0.0306,0.901,0.000696,0.228,0.563,107.932,156507.0,4.0
1169,0.744,0.139,2009.0,14.0,0.283,0.992,1.0,-2.359,1.0,0.184,1.63e-06,0.364,0.368,0.0397,127.771,217173.0,4.0
11314,0.747,1.0,2006.0,27.0,0.515,0.916,1.0,-3.947,1.0,0.493,0.148,0.0,0.367,0.559,92.698,177627.0,4.0
10345,0.51,0.807,1997.0,27.0,0.649,0.535,1.0,-8.276,0.0,0.0305,0.206,0.84,0.158,0.355,79.216,274973.0,4.0
426,0.028,0.629,2009.0,11.0,0.625,0.491,2.0,-9.535,0.0,0.0277,0.255,0.787,0.097,0.158,109.989,368827.0,4.0
11010,0.95,0.176,0.0,0.0,0.562,0.4,7.0,-7.03,1.0,0.0264,0.839,1.75e-06,0.0619,0.223,98.097,420360.0,4.0
10461,0.011,0.986,0.0,8.0,0.694,0.388,5.0,-11.884,1.0,0.939,0.756,0.0,0.323,0.448,92.243,91800.0,4.0
5481,0.189,1.0,0.0,0.0,0.462,0.533,0.0,-6.305,1.0,0.025,0.0591,0.0,0.101,0.138,80.939,235782.0,3.0
10098,0.456,0.0,0.0,29.0,0.466,0.949,0.0,-8.523,1.0,0.0494,0.0044,8.38e-05,0.141,0.66,139.829,156267.0,4.0
670,0.662,0.0,0.0,0.0,0.218,0.96,9.0,-6.646,1.0,0.0733,7.31e-05,0.0,0.0934,0.665,190.45,163013.0,4.0
8010,0.617,0.0,1982.0,22.0,0.573,0.165,7.0,-22.396,1.0,0.0376,0.717,0.000278,0.125,0.468,110.538,162627.0,4.0
407,0.489,1.0,0.0,0.0,0.569,0.805,2.0,-3.119,1.0,0.0437,0.71,0.0,0.0808,0.552,153.996,215065.0,4.0
5752,0.279,1.0,0.0,7.0,0.518,0.592,1.0,-9.854,0.0,0.0345,0.651,2.22e-06,0.0928,0.333,97.561,569453.0,4.0
14095,0.084,0.924,0.0,14.0,0.823,0.919,11.0,-4.483,1.0,0.0693,0.0962,0.000285,0.0749,0.851,124.09,203960.0,4.0
8507,0.668,0.293,0.0,0.0,0.614,0.688,7.0,-12.318,1.0,0.0394,0.0449,0.00413,0.254,0.718,102.091,293240.0,4.0
6010,1.0,0.851,1985.0,7.0,0.454,0.897,0.0,-5.589,0.0,0.0399,0.000257,0.935,0.117,0.658,75.512,248581.0,4.0
5508,0.801,0.556,2007.0,76.0,0.732,0.221,6.0,-12.623,1.0,0.056,0.897,2.62e-05,0.11,0.677,105.165,146160.0,4.0
6461,1.0,0.325,1986.0,37.0,0.419,0.794,9.0,-7.02,1.0,0.0518,0.157,3e-05,0.109,0.155,107.693,387800.0,4.0
2946,0.677,0.574,2009.0,7.0,0.409,0.242,2.0,-11.278,1.0,0.0377,0.927,0.0,0.13,0.335,168.498,230520.0,3.0
12054,0.922,0.05,0.0,14.0,0.431,0.88,10.0,-6.808,1.0,0.0412,0.00183,0.857,0.24,0.432,104.952,41853.0,4.0
6999,0.679,0.0,0.0,2.0,0.618,0.599,1.0,-11.526,1.0,0.0269,0.0648,0.145,0.0577,0.836,98.277,268560.0,4.0
1169,0.702,0.0,2008.0,29.0,0.321,0.982,0.0,-1.679,1.0,0.134,4.67e-06,0.247,0.343,0.0707,122.764,241227.0,4.0
3634,0.008,0.0,0.0,22.0,0.605,0.223,6.0,-18.202,0.0,0.0501,0.39,0.786,0.11,0.591,95.63,180466.0,4.0
199,0.717,0.0,0.0,1.0,0.366,0.595,2.0,-4.733,1.0,0.0328,0.196,0.0,0.462,0.136,76.091,319213.0,4.0
13566,0.317,1.0,2008.0,3.0,0.473,0.895,0.0,-5.169,1.0,0.0417,3.65e-05,0.82,0.147,0.329,174.014,342013.0,4.0
6056,0.0,0.863,2004.0,28.0,0.822,0.434,0.0,-9.437,1.0,0.364,0.154,0.0,0.0542,0.603,85.699,242733.0,4.0
7453,0.722,0.362,2003.0,54.0,0.68,0.717,0.0,-5.184,1.0,0.0286,0.27,0.0,0.075,0.664,129.035,257733.0,4.0
209,0.211,0.683,0.0,16.0,0.627,0.307,10.0,-9.975,1.0,0.828,0.691,0.0,0.305,0.225,165.008,122293.0,4.0
10164,0.915,0.716,1981.0,36.0,0.517,0.523,2.0,-7.764,1.0,0.0386,0.733,0.0,0.2,0.263,102.2,175360.0,3.0
9805,0.0,0.512,0.0,0.0,0.229,0.316,3.0,-17.508,0.0,0.0457,0.72,0.996,0.575,0.0,68.411,38880.0,4.0
1261,0.917,0.654,0.0,2.0,0.349,0.371,4.0,-14.89,1.0,0.0585,0.538,2.57e-06,0.19,0.195,75.981,293863.0,4.0
13494,0.847,0.613,1995.0,30.0,0.614,0.908,9.0,-7.382,0.0,0.0821,0.000228,0.873,0.174,0.583,107.989,174475.0,4.0
12086,0.344,1.0,1997.0,2.0,0.328,0.739,7.0,-6.48,1.0,0.0337,0.000273,0.0161,0.102,0.314,73.406,205867.0,5.0
66,0.122,0.791,2007.0,34.0,0.49,0.744,11.0,-6.129,0.0,0.0342,0.0359,0.000118,0.537,0.458,88.899,276373.0,4.0
10473,0.62,0.869,2006.0,13.0,0.835,0.506,1.0,-7.605,1.0,0.358,0.364,0.0,0.0748,0.75,87.984,265547.0,4.0
2702,0.622,0.0,1987.0,11.0,0.262,0.943,9.0,-5.606,1.0,0.103,0.0015,0.256,0.0768,0.442,166.144,153693.0,4.0
10792,0.483,0.832,0.0,18.0,0.373,0.156,10.0,-11.765,1.0,0.0384,0.962,1.37e-06,0.114,0.238,182.557,228680.0,4.0
8369,0.352,0.0,0.0,0.0,0.487,0.269,0.0,-18.363,1.0,0.0721,0.614,0.938,0.0726,0.546,106.734,588600.0,4.0
2720,0.0,1.0,1982.0,27.0,0.739,0.741,6.0,-13.218,0.0,0.0659,0.121,0.0,0.648,0.644,117.829,196733.0,4.0
1345,0.941,1.0,0.0,60.0,0.808,0.83,9.0,-3.995,0.0,0.0283,0.613,0.0112,0.198,0.909,102.8,156200.0,4.0
10265,0.086,1.0,0.0,0.0,0.656,0.917,5.0,-5.704,0.0,0.0502,0.0147,0.848,0.106,0.0382,144.908,228733.0,4.0
9032,0.442,0.418,0.0,30.0,0.482,0.748,8.0,-5.71,1.0,0.374,0.00123,0.0,0.356,0.495,119.294,212454.0,5.0
2249,0.647,0.0,1973.0,5.0,0.439,0.614,5.0,-8.079,1.0,0.0272,0.143,0.0,0.116,0.514,134.968,224160.0,4.0
1168,0.749,0.014,0.0,13.0,0.337,0.951,9.0,-2.156,1.0,0.0895,0.00588,6.16e-05,0.153,0.387,90.346,250613.0,4.0
